observation,reference,error
0.0,7.172271087561903,-7.172271087561903
0.0,6.124663363547394,-6.124663363547394
0.0,5.159658218287361,-5.159658218287361
0.0,4.277010147361627,-4.277010147361627
19.25,6.456447853884487,12.793552146115513
18.25,8.309855978850733,9.940144021149267
0.0,7.1793332990300485,-7.1793332990300485
0.0,6.130541335757865,-6.130541335757865
0.0,5.164458919490613,-5.164458919490613
0.0,4.28083798667687,-4.28083798667687
19.25,6.45940372016592,12.79059627983408
18.25,8.312036474162932,9.937963525837068
0.0,7.18083014655699,-7.18083014655699
0.0,6.131440942830038,-6.131440942830038
0.0,5.164842077395599,-5.164842077395599
0.0,4.280779689970379,-4.280779689970379
19.25,6.458973089323038,12.791026910676962
18.25,8.311296766590853,9.938703233409147
0.0,7.1798388421201995,-7.1798388421201995
0.0,6.13024989123495,-6.13024989123495
0.0,5.16349769596448,-5.16349769596448
0.0,4.279323201410759,-4.279323201410759
19.25,6.4574407902075395,12.792559209792461
18.25,8.309720318321432,9.940279681678568
0.0,7.178245577084241,-7.178245577084241
0.0,6.1286631278265284,-6.1286631278265284
0.0,5.161937057021128,-5.161937057021128
0.0,4.277804931379742,-4.277804931379742
19.25,6.455978067116893,12.794021932883107
18.25,8.308323557314644,9.941676442685356
0.0,7.176922722863722,-7.176922722863722
0.0,6.127419933926607,-6.127419933926607
0.0,5.160777350326733,-5.160777350326733
0.0,4.276730860728811,-4.276730860728811
19.25,6.454990335220568,12.795009664779432
18.0,8.268707259961896,9.731292740038104
0.0,7.14063894009459,-7.14063894009459
0.0,6.0944243298020915,-6.0944243298020915
0.0,5.130989704734118,-5.130989704734118
0.0,4.2500416692645695,-4.2500416692645695
19.25,6.431266767759659,12.81873323224034
18.25,8.286512875362853,9.963487124637147
0.0,7.157847038722892,-7.157847038722892
0.0,6.110903717469018,-6.110903717469018
0.0,5.146638977696581,-5.146638977696581
0.0,4.264785919310912,-4.264785919310912
19.25,6.445054453066684,12.804945546933316
18.25,8.29931287213547,9.95068712786453
0.0,7.16964588395273,-7.16964588395273
0.0,6.121703049062964,-6.121703049062964
0.0,5.156453174692172,-5.156453174692172
0.0,4.273639941873419,-4.273639941873419
19.25,6.452981879412584,12.797018120587417
18.25,8.306354127408955,9.943645872591045
0.0,7.1758466543564,-7.1758466543564
0.0,6.1271128731727345,-6.1271128731727345
0.0,5.161124202832588,-5.161124202832588
0.0,4.277625853657403,-4.277625853657403
19.25,6.456336949025845,12.793663050974155
18.25,8.309132425912045,9.940867574087955
0.0,7.178101378157112,-7.178101378157112
0.0,6.12889578786102,-6.12889578786102
0.0,5.162485191744035,-5.162485191744035
0.0,4.278612560816405,-4.278612560816405
19.25,6.456994506495194,12.793005493504806
18.5,8.348217631627382,10.151782368372618
0.0,7.2136911703897235,-7.2136911703897235
0.0,6.161068751304157,-6.161068751304157
0.0,5.1913521641810325,-5.1913521641810325
0.0,4.304310197475038,-4.304310197475038
19.25,6.479679505354966,12.770320494645034
18.25,8.329347216798938,9.920652783201062
0.0,7.195409947107576,-7.195409947107576
0.0,6.143523154777515,-6.143523154777515
0.0,5.17465638907421,-5.17465638907421
0.0,4.288549705941905,-4.288549705941905
19.25,6.464914365382079,12.785085634617921
18.25,8.315615253733206,9.934384746266794
0.0,7.18272969632491,-7.18272969632491
0.0,6.131896607899355,-6.131896607899355
0.0,5.164071529998762,-5.164071529998762
0.0,4.278982836267669,-4.278982836267669
19.0,6.41761784600018,12.58238215399982
18.25,8.272510812140021,9.977489187859979
0.0,7.143728562811151,-7.143728562811151
0.0,6.096870411908583,-6.096870411908583
0.0,5.132860101573606,-5.132860101573606
0.0,4.251401212810643,-4.251401212810643
19.0,6.393462516316509,12.606537483683491
18.25,8.251565234695692,9.998434765304308
0.0,7.1257679988559905,-7.1257679988559905
0.0,6.081666116726767,-6.081666116726767
0.0,5.120182918769525,-5.120182918769525
0.0,4.241024617344925,-4.241024617344925
19.25,6.423879527699187,12.826120472300813
18.0,8.24188472518087,9.75811527481913
0.0,7.117789329199786,-7.117789329199786
0.0,6.07522947571002,-6.07522947571002
0.0,5.1151331950768215,-5.1151331950768215
0.0,4.237212688366354,-4.237212688366354
19.25,6.421163270891746,12.828836729108254
18.0,8.240129781804425,9.759870218195575
0.0,7.116869648844839,-7.116869648844839
0.0,6.075027668483865,-6.075027668483865
0.0,5.115540716654818,-5.115540716654818
0.0,4.238129881384547,-4.238129881384547
19.25,6.422499284389292,12.827500715610707
18.25,8.280516764252692,9.969483235747308
0.0,7.154271088103176,-7.154271088103176
0.0,6.109419638608363,-6.109419638608363
0.0,5.14694212321087,-5.14694212321087
0.0,4.266595582873219,-4.266595582873219
19.25,6.448113811444859,12.801886188555141
18.0,8.264674250094679,9.735325749905321
0.0,7.139061538222801,-7.139061538222801
0.0,6.094942774557937,-6.094942774557937
0.0,5.133272698193298,-5.133272698193298
0.0,4.253786276404651,-4.253786276404651
19.25,6.436197962739245,12.813802037260755
18.0,8.253668419608335,9.746331580391665
0.0,7.12896789066683,-7.12896789066683
0.0,6.085751280043756,-6.085751280043756
0.0,5.124963151057436,-5.124963151057436
0.0,4.246330133699608,-4.246330133699608
19.25,6.429560006414073,12.820439993585927
18.0,8.247808248071753,9.752191751928247
0.0,7.123841246762302,-7.123841246762302
0.0,6.081311223504244,-6.081311223504244
0.0,5.1211610842801125,-5.1211610842801125
0.0,4.243116690218842,-4.243116690218842
19.25,6.426885811783764,12.823114188216236
18.0,8.245624563023085,9.754375436976915
0.0,7.122100502505698,-7.122100502505698
0.0,6.079967458918272,-6.079967458918272
0.0,5.120170294496971,-5.120170294496971
0.0,4.242437095795322,-4.242437095795322
19.25,6.426478057256112,12.823521942743888
18.0,8.245451853199766,9.754548146800234
0.0,7.122128684367848,-7.122128684367848
0.0,6.080165056486125,-6.080165056486125
0.0,5.1205085034925055,-5.1205085034925055
0.0,4.242889744396386,-4.242889744396386
19.25,6.42702153870326,12.82297846129674
18.0,8.246065035490796,9.753934964509204
0.0,7.122792801762276,-7.122792801762276
0.0,6.080863587046995,-6.080863587046995
0.0,5.121227036419867,-5.121227036419867
0.0,4.243615840458092,-4.243615840458092
19.25,6.427744586646545,12.822255413353455
18.0,8.24677610692388,9.75322389307612
0.0,7.123484506629589,-7.123484506629589
0.0,6.081529931485097,-6.081529931485097
0.0,5.1218632844734175,-5.1218632844734175
0.0,4.244218380855952,-4.244218380855952
19.25,6.428310805586479,12.821689194413521
18.25,8.286018643193923,9.963981356806077
0.0,7.159439744758068,-7.159439744758068
0.0,6.114239476746106,-6.114239476746106
0.0,5.151404496817064,-5.151404496817064
0.0,4.270697832264384,-4.270697832264384
19.25,6.45185837081898,12.798141629181021
18.25,8.30678220266282,9.94321779733718
0.0,7.177580473610827,-7.177580473610827
0.0,6.129927690622269,-6.129927690622269
0.0,5.164816022084482,-5.164816022084482
0.0,4.282010866706089,-4.282010866706089
19.25,6.461250799635254,12.788749200364746
18.25,8.3144293341744,9.9355706658256
0.0,7.183653159107708,-7.183653159107708
0.0,6.134590793314317,-6.134590793314317
0.0,5.168227200998133,-5.168227200998133
0.0,4.28431964256605,-4.28431964256605
19.25,6.462597871208276,12.787402128791724
18.25,8.314946115177463,9.935053884822537
0.0,7.183461507545278,-7.183461507545278
0.0,6.1338029069644975,-6.1338029069644975
0.0,5.166945654677095,-5.166945654677095
0.0,4.282637544730844,-4.282637544730844
19.25,6.460599119381561,12.78940088061844
18.0,8.273991355965432,9.726008644034568
0.0,7.145579929298,-7.145579929298
0.0,6.099011106592087,-6.099011106592087
0.0,5.1352174884345745,-5.1352174884345745
0.0,4.253911086826582,-4.253911086826582
19.25,6.434783008198817,12.815216991801183
18.25,8.289684915826495,9.960315084173505
0.0,7.160686941156715,-7.160686941156715
0.0,6.113425994094355,-6.113425994094355
0.0,5.148860022892067,-5.148860022892067
0.0,4.266723505001419,-4.266723505001419
19.25,6.446727284345424,12.803272715654575
18.25,8.30074019956921,9.94925980043079
0.0,7.170847168832646,-7.170847168832646
0.0,6.122697677754225,-6.122697677754225
0.0,5.157260218192824,-5.157260218192824
0.0,4.27427795670747,-4.27427795670747
19.25,6.453468746045001,12.796531253955
18.25,8.30670692247287,9.94329307752713
0.0,7.176081553117544,-7.176081553117544
0.0,6.127245078816733,-6.127245078816733
0.0,5.161167899340796,-5.161167899340796
0.0,4.277594179231029,-4.277594179231029
19.25,6.4562419872218255,12.793758012778174
18.25,8.308985211863158,9.941014788136842
0.0,7.177911917459493,-7.177911917459493
0.0,6.128673085921912,-6.128673085921912
0.0,5.162237291588381,-5.162237291588381
0.0,4.278346587550828,-4.278346587550828
19.25,6.45671671682034,12.79328328317966
18.25,8.309219091368513,9.940780908631487
0.0,7.177939203625652,-7.177939203625652
0.0,6.12852541652733,-6.12852541652733
0.0,5.161943679678217,-5.161943679678217
0.0,4.2779334506951985,-4.2779334506951985
19.25,6.456207935585734,12.793792064414266
18.25,8.3086360917183,9.9413639082817
0.0,7.177301058472778,-7.177301058472778
0.0,6.127848962153058,-6.127848962153058
0.0,5.161243643201212,-5.161243643201212
0.0,4.2772225852224945,-4.2772225852224945
19.25,6.455497160098876,12.794502839901124
18.25,8.307934633142706,9.942065366857294
0.0,7.176616593745182,-7.176616593745182
0.0,6.127187758440297,-6.127187758440297
0.0,5.16061069473363,-5.16061069473363
0.0,4.2766217454872395,-4.2766217454872395
19.25,6.454931268392985,12.795068731607014
18.25,8.307405634714083,9.942594365285917
0.0,7.1761256529524555,-7.1761256529524555
0.0,6.126735364541443,-6.126735364541443
0.0,5.160196760069486,-5.160196760069486
0.0,4.276245695961117,-4.276245695961117
19.25,6.454592126263054,12.795407873736945
18.25,8.307102093812567,9.942897906187433
0.0,7.175856146526466,-7.175856146526466
0.0,6.126498125976046,-6.126498125976046
0.0,5.159989876805766,-5.159989876805766
0.0,4.276067156962062,-4.276067156962062
19.25,6.4544398634093145,12.795560136590685
18.25,8.306974017629898,9.943025982370102
0.0,7.175750176658151,-7.175750176658151
0.0,6.126412216817897,-6.126412216817897
0.0,5.15992203871953,-5.15992203871953
0.0,4.2760154734761535,-4.2760154734761535
19.25,6.454402504804641,12.79559749519536
18.25,8.306949251293936,9.943050748706064
0.0,7.175736374573134,-7.175736374573134
0.0,6.126407860529541,-6.126407860529541
0.0,5.159925722111879,-5.159925722111879
0.0,4.276025903656196,-4.276025903656196
19.25,6.454418501377911,12.795581498622088
18.0,8.268255368685075,9.731744631314925
0.0,7.1402942924594255,-7.1402942924594255
0.0,6.094174799123098,-6.094174799123098
0.0,5.130823805609355,-5.130823805609355
0.0,4.249948607590883,-4.249948607590883
19.25,6.431236474015027,12.818763525984973
18.25,8.286536023314437,9.963463976685563
0.0,7.157915051574372,-7.157915051574372
0.0,6.111008763312434,-6.111008763312434
0.0,5.14677395598419,-5.14677395598419
0.0,4.264944439913477,-4.264944439913477
19.25,6.445230809338501,12.8047691906615
18.25,8.299502009264511,9.950497990735489
0.0,7.1698433637373995,-7.1698433637373995
0.0,6.12190501212679,-6.12190501212679
0.0,5.156656301024542,-5.156656301024542
0.0,4.273841410468505,-4.273841410468505
19.25,6.453179327670863,12.796820672329137
18.25,8.306545610865967,9.943454389134033
0.0,7.176030607211562,-7.176030607211562
0.0,6.127288070007492,-6.127288070007492
0.0,5.161289721831509,-5.161289721831509
0.0,4.277781041577564,-4.277781041577564
19.25,6.456481388099229,12.79351861190077
18.25,8.30926590281195,9.94073409718805
0.0,7.178223855112346,-7.178223855112346
0.0,6.129007375960878,-6.129007375960878
0.0,5.162586126441855,-5.162586126441855
0.0,4.278703179609714,-4.278703179609714
19.25,6.457075228735559,12.792924771264442
18.25,8.30957456478805,9.94042543521195
0.0,7.178287487539274,-7.178287487539274
0.0,6.12886309621134,-6.12886309621134
0.0,5.162268007071109,-5.162268007071109
0.0,4.278242276887827,-4.278242276887827
19.5,6.495214021580873,13.004785978419127
18.25,8.34437565305805,9.90562434694195
0.0,7.209815287535702,-7.209815287535702
0.0,6.157214605223708,-6.157214605223708
0.0,5.187566496895224,-5.187566496895224
0.0,4.300631622352907,-4.300631622352907
19.25,6.47613926388015,12.77386073611985
18.25,8.325969913987906,9.924030086012094
0.0,7.192214259324176,-7.192214259324176
0.0,6.140522505016109,-6.140522505016109
0.0,5.171859585969711,-5.171859585969711
0.0,4.285961543816053,-4.285961543816053
19.25,6.462536183558511,12.78746381644149
18.0,8.274731078552536,9.725268921447464
0.0,7.1452981104189695,-7.1452981104189695
0.0,6.097869603561311,-6.097869603561311
0.0,5.13336427058325,-5.13336427058325
0.0,4.251480462397613,-4.251480462397613
19.25,6.4318959937144555,12.818104006285544
18.0,8.247735345458945,9.752264654541055
0.0,7.121733436725737,-7.121733436725737
0.0,6.077511030566041,-6.077511030566041
0.0,5.1159799933031005,-5.1159799933031005
0.0,4.236835903486043,-4.236835903486043
19.25,6.419757282545168,12.830242717454832
17.75,8.19915787365482,9.55084212634518
0.0,7.078455681710959,-7.078455681710959
0.0,6.03927494968655,-6.03927494968655
0.0,5.08250195645588,-5.08250195645588
0.0,4.207814343029783,-4.207814343029783
19.25,6.394879391772523,12.855120608227477
18.0,8.216819789680784,9.783180210319216
0.0,7.096376070451604,-7.096376070451604
0.0,6.057180800006868,-6.057180800006868
0.0,5.100162724058762,-5.100162724058762
0.0,4.225038371476126,-4.225038371476126
19.25,6.411510382148444,12.838489617851556
18.0,8.232733357276777,9.767266642723223
0.0,7.1114764197461104,-7.1114764197461104
0.0,6.071397542862821,-6.071397542862821
0.0,5.113447860322414,-5.113447860322414
0.0,4.237363446084476,-4.237363446084476
19.25,6.422863828372314,12.827136171627686
18.0,8.243118031815767,9.756881968184233
0.0,7.12090733201222,-7.12090733201222
0.0,6.079899777902951,-6.079899777902951
0.0,5.121054692397605,-5.121054692397605
0.0,4.244114637906794,-4.244114637906794
19.25,6.428804109360689,12.821195890639311
18.0,8.248295747432701,9.751704252567299
0.0,7.125373255248309,-7.125373255248309
0.0,6.083706073251415,-6.083706073251415
0.0,5.124254022174077,-5.124254022174077
0.0,4.246759400489963,-4.246759400489963
19.25,6.430945798828557,12.819054201171443
18.25,8.288698799725495,9.961301200274505
0.0,7.162123225732321,-7.162123225732321
0.0,6.116890879154151,-6.116890879154151
0.0,5.153994317128067,-5.153994317128067
0.0,4.2732019364253695,-4.2732019364253695
19.25,6.454257476520043,12.795742523479957
18.25,8.309061378699477,9.940938621300523
0.0,7.179728660204716,-7.179728660204716
0.0,6.131937243691016,-6.131937243691016
0.0,5.166682283676998,-5.166682283676998
0.0,4.28373176313621,-4.28373176313621
19.25,6.462826468249121,12.787173531750879
18.0,8.277147403565245,9.722852596434755
0.0,7.149479827585782,-7.149479827585782
0.0,6.10348896175575,-6.10348896175575
0.0,5.140125582490559,-5.140125582490559
0.0,4.259118983452144,-4.259118983452144
19.25,6.440176572352362,12.809823427647638
18.0,8.256450897647914,9.743549102352086
0.0,7.130703291816555,-7.130703291816555
0.0,6.086579189898529,-6.086579189898529
0.0,5.1250133377170854,-5.1250133377170854
0.0,4.245722380954119,-4.245722380954119
19.25,6.42840410256831,12.82159589743169
18.25,8.284918482057641,9.965081517942359
0.0,7.157345244747733,-7.157345244747733
0.0,6.1113318494922035,-6.1113318494922035
0.0,5.147847463515001,-5.147847463515001
0.0,4.266638203644586,-4.266638203644586
19.25,6.44742675715885,12.802573242841149
18.25,8.302093824471667,9.947906175528333
0.0,7.172736046857999,-7.172736046857999
0.0,6.1250143634559935,-6.1250143634559935
0.0,5.159908342889306,-5.159908342889306
0.0,4.277171766060105,-4.277171766060105
19.25,6.456532571248099,12.793467428751901
18.25,8.30987460221059,9.94012539778941
0.0,7.17929582142739,-7.17929582142739
0.0,6.130456932097632,-6.130456932097632
0.0,5.1643359539649705,-5.1643359539649705
0.0,4.280684029566483,-4.280684029566483
19.25,6.459225572348279,12.790774427651721
18.25,8.31184019786855,9.93815980213145
0.0,7.180621100935137,-7.180621100935137
0.0,6.131223823128721,-6.131223823128721
0.0,5.164620956740291,-5.164620956740291
0.0,4.2805580627493,-4.2805580627493
19.25,6.45875391536995,12.79124608463005
18.0,8.272368139897118,9.727631860102882
0.0,7.144165428262594,-7.144165428262594
0.0,6.097791389564755,-6.097791389564755
0.0,5.134178249308588,-5.134178249308588
0.0,4.253037888492635,-4.253037888492635
19.25,6.434061490529999,12.815938509470001
18.25,8.28910097045438,9.96089902954562
0.0,7.160226855908928,-7.160226855908928
0.0,6.1130765699139085,-6.1130765699139085
0.0,5.148608665979804,-5.148608665979804
0.0,4.266558296820488,-4.266558296820488
19.25,6.44663703200589,12.80336296799411
18.25,8.300714468976022,9.949285531023978
0.0,7.170876302835225,-7.170876302835225
0.0,6.122772801384334,-6.122772801384334
0.0,5.157373232922073,-5.157373232922073
0.0,4.274421525499528,-4.274421525499528
19.5,6.4923506464269725,13.007649353573028
18.0,8.303644248656909,9.696355751343091
0.0,7.173073656802881,-7.173073656802881
0.0,6.124322583245341,-6.124322583245341
0.0,5.158355575212612,-5.158355575212612
0.0,4.274911528967742,-4.274911528967742
19.25,6.453703807246436,12.796296192753564
18.25,8.306602128989459,9.943397871010541
0.0,7.175690896427115,-7.175690896427115
0.0,6.126617905946728,-6.126617905946728
0.0,5.160348990530813,-5.160348990530813
0.0,4.2766238729419825,-4.2766238729419825
19.25,6.4551563435344965,12.794843656465503
18.25,8.307816206196877,9.942183793803123
0.0,7.176687657397114,-7.176687657397114
0.0,6.12741804474392,-6.12741804474392
0.0,5.160972552892413,-5.160972552892413
0.0,4.277090096059611,-4.277090096059611
19.25,6.455483531158956,12.794516468841044
18.0,8.26930725961502,9.73069274038498
0.0,7.141321403452883,-7.141321403452883
0.0,6.095167613970422,-6.095167613970422
0.0,5.1317747276448475,-5.1317747276448475
0.0,4.250851761201999,-4.250851761201999
19.25,6.432087514513778,12.817912485486222
18.0,8.248617580743325,9.751382419256675
0.0,7.1231879541494285,-7.1231879541494285
0.0,6.079430297625483,-6.079430297625483
0.0,5.11826708745499,-5.11826708745499
0.0,4.239404129214689,-4.239404129214689
19.25,6.422529714767267,12.827470285232733
18.25,8.279495596014339,9.970504403985661
0.0,7.152374445490157,-7.152374445490157
0.0,6.106807753828628,-6.106807753828628
0.0,5.143759714244975,-5.143759714244975
0.0,4.262972374476463,-4.262972374476463
19.25,6.4441651703966905,12.80583482960331
18.0,8.260501908744388,9.739498091255612
0.0,7.134754383251278,-7.134754383251278
0.0,6.090577680601512,-6.090577680601512
0.0,5.128915388544429,-5.128915388544429
0.0,4.249492195406348,-4.249492195406348
19.25,6.432013146720273,12.817986853279727
18.0,8.24963035526207,9.75036964473793
0.0,7.12510635165834,-7.12510635165834
0.0,6.082089134339821,-6.082089134339821
0.0,5.121517133017102,-5.121517133017102
0.0,4.243111576344354,-4.243111576344354
19.25,6.426575530523754,12.823424469476246
18.0,8.245060405833172,9.754939594166828
0.0,7.121329118640144,-7.121329118640144
0.0,6.079030967818259,-6.079030967818259
0.0,5.119106439667235,-5.119106439667235
0.0,4.241279431743814,-4.241279431743814
19.25,6.425256161946191,12.82474383805381
18.0,8.244191559302022,9.755808440697978
0.0,7.120852323393755,-7.120852323393755
0.0,6.0788917106346645,-6.0788917106346645
0.0,5.119254260741085,-5.119254260741085
0.0,4.241667953017178,-4.241667953017178
19.25,6.425843057984933,12.824156942015067
18.0,8.244938479993637,9.755061520006363
0.0,7.121724776932492,-7.121724776932492
0.0,6.079858914465057,-6.079858914465057
0.0,5.120288967359677,-5.120288967359677
0.0,4.242746256790609,-4.242746256790609
19.25,6.426944188435722,12.823055811564277
18.25,8.284758961941364,9.965241038058636
0.0,7.158286816814599,-7.158286816814599
0.0,6.113191759887885,-6.113191759887885
0.0,5.1504593197857504,-5.1504593197857504
0.0,4.269851604335889,-4.269851604335889
19.25,6.451106770872986,12.798893229127014
18.25,8.306120348469419,9.943879651530581
0.0,7.177003072196882,-7.177003072196882
0.0,6.129429170692547,-6.129429170692547
0.0,5.164390649554858,-5.164390649554858
0.0,4.2816528444620054,-4.2816528444620054
19.25,6.460954352661304,12.789045647338696
18.25,8.314188781213634,9.935811218786366
0.0,7.1834629720050005,-7.1834629720050005
0.0,6.134445645179478,-6.134445645179478
0.0,5.168122004293935,-5.168122004293935
0.0,4.284249578186187,-4.284249578186187
19.25,6.46255840956248,12.78744159043752
18.25,8.31493303024742,9.93506696975258
0.0,7.1834708848170985,-7.1834708848170985
0.0,6.133831146082889,-6.133831146082889
0.0,5.166989467604115,-5.166989467604115
0.0,4.2826939501293095,-4.2826939501293095
19.25,6.4606654338807905,12.789334566119209
18.25,8.312779558510275,9.937220441489725
0.0,7.181125254286014,-7.181125254286014
0.0,6.131353609756688,-6.131353609756688
0.0,5.164432662772624,-5.164432662772624
0.0,4.280103393380574,-4.280103393380574
19.25,6.458080032029631,12.791919967970369
18.25,8.310232126340022,9.939767873659978
0.0,7.178643031317142,-7.178643031317142
0.0,6.128958769474467,-6.128958769474467
0.0,5.1621428088610735,-5.1621428088610735
0.0,4.277932038523278,-4.277932038523278
19.5,6.494751431356772,13.005248568643228
18.25,8.34379031798281,9.90620968201719
0.0,7.209133825567963,-7.209133825567963
0.0,6.156460762086481,-6.156460762086481
0.0,5.186761282142701,-5.186761282142701
0.0,4.299793459939498,-4.299793459939498
19.5,6.513998528633026,12.986001471366974
18.25,8.360577705464802,9.889422294535198
0.0,7.223624153333369,-7.223624153333369
0.0,6.168821356922278,-6.168821356922278
