created,temperature,humidity,co,h2s,no2,sgp30_tvoc,sgp30_co2,nh3,pm_mass_1_0,pm_mass_2_5,pm_mass_4_0,pm_mass_10,pm_number_0_5,pm_number_1_0,pm_number_2_5,pm_number_4_0,pm_number_10,led_status
2020-12-06 6:11,25.06541634,21.51179504,3307,18,140,413,467,46.0606041,15.7516737,16.65680122,16.6568222,16.65681076,107.6902542,125.2166138,125.7116852,125.753067,125.7745743,0
2020-12-06 5:51,25.0627346,21.5352459,4173,19,152,418,474,46.96969986,15.14062119,16.01063538,16.01065636,16.01064491,103.5126343,120.3591003,120.8349609,120.8747406,120.8954163,0
2020-12-06 5:41,25.0627346,21.54618454,4095,32,158,415,467,46.66667175,16.2260685,17.1584549,17.15847778,17.15846634,110.9335709,128.9877777,129.497757,129.54039,129.5625458,0
2020-12-06 5:31,25.01447868,21.54168129,3990,23,167,423,488,49.09091187,17.2310791,18.22121429,18.22123909,18.22122765,117.8045731,136.9770203,137.5185852,137.5638428,137.5873871,0
2020-12-06 5:21,24.98766899,21.54647255,3807,31,164,422,484,48.48484802,16.05435371,16.97687149,16.97689438,16.97688293,109.7595901,127.6227341,128.1273193,128.1694946,128.1914215,0
2020-12-06 5:11,24.96622086,21.57312012,3887,34,164,411,474,46.36363602,16.29592133,17.23232269,17.23234367,17.23233414,111.4111404,129.5430603,130.0552368,130.098053,130.1203003,0
2020-12-06 5:01,24.91796303,21.5639286,4256,31,164,414,481,49.39393997,15.24366093,16.11961555,16.11965752,16.11964798,104.2170486,121.1781769,121.6573105,121.6973572,121.7181778,0
2020-12-06 4:51,24.83485222,21.50173759,4179,43,161,407,476,45.15151596,15.49567413,16.38608932,16.38611221,16.38610077,105.9400406,123.1815643,123.6685867,123.7092896,123.7304535,0
2020-12-06 4:41,24.81876755,21.41116142,4023,31,158,414,467,45.15151596,17.03536415,18.01425362,18.01427841,18.01426506,116.4665146,135.4212036,135.9566193,136.0013733,136.0246277,0
2020-12-06 4:31,24.72761345,21.33649445,3708,28,134,419,473,45.45454407,16.71442413,17.67487335,17.67489624,17.6748848,114.2723389,132.8699188,133.3952484,133.4391632,133.4619751,0
2020-12-06 4:21,24.75710487,21.30669022,3865,27,149,405,470,44.54545593,16.85755539,17.82622719,17.82625198,17.82623863,115.250885,134.0077209,134.5375519,134.5818329,134.6048584,0
2020-12-06 4:11,24.75174332,21.30045891,3759,29,173,411,483,43.9393959,17.60072517,18.61210251,18.6121273,18.61211395,120.331749,139.9154968,140.4686737,140.5149078,140.5389404,0
2020-12-06 4:01,24.82144737,21.27206612,3943,25,161,415,486,43.33333588,16.08828163,17.01275063,17.01277351,17.01276207,109.9915543,127.8924561,128.3981018,128.4403687,128.4623413,0
2020-12-06 3:51,24.85362053,21.25162888,3758,20,146,410,488,45.45454407,17.16828918,18.15481758,18.15484047,18.15482903,117.3752899,136.4778748,137.0174713,137.062561,137.0860138,0
2020-12-06 3:31,24.85630035,21.20786285,3915,32,161,416,500,46.66667175,16.37392616,17.3148098,17.31483078,17.31481934,111.9444351,130.1631622,130.6777802,130.7207947,130.7431641,0
2020-12-06 3:21,24.90723991,21.17954063,3783,26,146,419,486,45.15151596,16.14215088,17.0697155,17.06973839,17.06972694,110.359848,128.3206787,128.8280182,128.8704224,128.8924713,0
2020-12-06 3:01,24.95013428,21.14187431,3807,22,137,420,494,45.15151596,16.30400085,17.2408638,17.24088669,17.24087524,111.4663696,129.6072845,130.1197205,130.1625366,130.1847992,0
2020-12-06 2:51,25.00107384,21.12449455,3807,30,161,418,501,46.36363602,15.95111656,16.86770439,16.86772537,16.86771584,109.0537949,126.8020706,127.3034058,127.345314,127.3670959,0
2020-12-06 2:42,25.00375366,21.12292099,3833,19,167,407,497,46.96969986,15.91176128,16.82608795,16.82610893,16.82609749,108.784729,126.4892197,126.9893188,127.0311203,127.0528488,0
2020-12-06 2:32,25.03592491,21.11811256,3438,20,158,412,492,46.66667175,15.65952396,16.55935478,16.55937576,16.55936623,107.0602417,124.4840698,124.9762497,125.0173798,125.038765,0
2020-12-06 2:22,25.07077789,21.1289196,4697,27,181,407,500,46.36363602,14.98962212,15.85095978,15.8509798,15.85096931,102.4802933,119.1587448,119.6298676,119.6692429,119.6897125,0
2020-12-06 2:12,25.07077789,21.13985825,3909,19,175,406,479,46.36363602,14.59415245,15.43276501,15.43278503,15.4327755,99.77656555,116.0149918,116.4736786,116.5120163,116.5319519,0
2020-12-06 2:02,25.05737305,21.1367836,3778,24,146,419,493,49.09091187,15.14625549,16.01659393,16.01661491,16.01660347,103.5511551,120.4038925,120.8799286,120.9197235,120.9404068,0
2020-12-06 1:52,25.13244057,21.16150475,4408,21,152,416,496,45.15151596,14.62383652,15.4641552,15.46417522,15.46416569,99.97950745,116.2509689,116.7105865,116.7490005,116.7689743,0
2020-12-06 1:42,25.0895443,21.17729187,3725,36,161,411,486,49.39393997,15.12079048,15.98966503,15.98968601,15.98967552,103.3770599,120.2014618,120.6767044,120.716423,120.7370682,0
2020-12-06 1:32,25.13244057,21.19431877,4460,28,158,419,499,46.0606041,15.32236004,16.20281601,16.2028389,16.20282745,104.7551346,121.8038177,122.2853928,122.3256454,122.3465652,0
2020-12-06 1:22,25.12975883,21.20214272,3752,19,161,416,484,48.18181992,14.39177799,15.2187624,15.21878147,15.21877193,98.39298248,114.4062347,114.8585663,114.8963699,114.9160233,0
2020-12-06 1:12,25.10831261,21.22566414,4329,41,175,409,483,47.27272797,13.79053593,14.58297062,14.58298969,14.58298016,94.28244019,109.626709,110.0601425,110.0963669,110.1151962,0
2020-12-06 1:02,25.05201149,21.22431374,4566,26,181,414,477,49.69696808,14.00309563,14.80774498,14.80776405,14.80775452,95.73565674,111.3164368,111.756546,111.793335,111.8124542,0
2020-12-06 0:52,25.02252007,21.23380089,3912,29,149,413,474,48.18181992,15.42597771,16.31238937,16.31241035,16.31239891,105.4635468,122.6275177,123.1123505,123.1528778,123.1739426,0
2020-12-06 0:42,24.95281601,21.25437927,3965,36,131,408,473,49.09091187,15.23674774,16.11228561,16.11230659,16.11229515,104.1698227,121.1232452,121.6021347,121.6421585,121.6629639,0
2020-12-06 0:32,24.91796303,21.20606804,3915,31,134,414,459,47.57575989,14.86684608,15.72112846,15.72114944,15.72113895,101.6409073,118.1827545,118.6500092,118.689064,118.7093658,0
2020-12-06 0:22,24.84557724,21.1250782,3785,31,140,412,452,45.75757599,13.73066235,14.51965714,14.51967525,14.51966667,93.87310028,109.1507492,109.5822983,109.6183701,109.6371155,0
2020-12-06 0:12,24.77587128,21.04095078,3654,32,137,398,432,45.45454407,15.31540298,16.19545937,16.19548035,16.19547081,104.7075729,121.7485123,122.229866,122.2701035,122.2910156,0
2020-12-06 0:02,24.77050972,20.99408722,3970,42,155,406,458,46.0606041,16.16052818,17.08914948,17.08917046,17.08915901,110.4854889,128.4667664,128.9746857,129.0171356,129.0392151,0
2020-12-05 23:52,24.80268097,20.96271324,3733,26,143,411,450,46.66667175,15.04160213,15.90592575,15.90594673,15.90593624,102.8356628,119.5719528,120.0447083,120.0842209,120.1047592,0
2020-12-05 23:42,24.8053627,20.94551277,4205,26,161,394,438,45.15151596,15.33081818,16.21176147,16.21178246,16.21177292,104.8129654,121.8710556,122.3529053,122.3931732,122.4141083,0
2020-12-05 23:32,24.82949066,20.91260529,3995,30,149,401,424,47.27272797,14.90613079,15.76267052,15.76269054,15.76268101,101.9094849,118.4950409,118.9635315,119.0026932,119.0230484,0
2020-12-05 23:12,24.89919662,20.83889771,3809,12,134,389,431,44.84848404,14.17597866,14.99056244,14.99058151,14.99057198,96.9176178,112.6907578,113.1363068,113.1735458,113.1929016,0
2020-12-05 23:02,24.92332458,20.82161903,3625,22,155,393,418,41.51515198,14.33968639,15.16367722,15.16369724,15.16368675,98.03684235,113.9921341,114.4428329,114.4804993,114.5000839,0
2020-12-05 22:52,24.95817757,20.80898857,3913,24,149,396,431,44.54545593,14.99637794,15.8581028,15.85812378,15.85811329,102.5264816,119.2124481,119.6837769,119.723175,119.7436523,0
2020-12-05 22:42,24.94209099,20.77623177,3728,29,167,392,407,45.45454407,15.10362244,15.97151089,15.97153187,15.97152138,103.2596817,120.0649796,120.5396881,120.579361,120.5999832,0
2020-12-05 22:32,24.96622086,20.74957657,4017,23,152,401,412,44.84848404,13.88074684,14.67836571,14.67838478,14.67837524,94.89919281,110.3438339,110.7801056,110.8165665,110.8355179,0
2020-12-05 22:22,25.03056335,20.77746582,3518,33,167,393,410,43.33333588,13.98781872,14.79159069,14.79160976,14.79160023,95.63121796,111.1949997,111.6346283,111.6713791,111.6904755,0
2020-12-05 22:12,25.02252007,20.78062248,4331,33,152,395,420,44.84848404,13.87928867,14.67682362,14.67684269,14.67683315,94.88922119,110.3322449,110.7684631,110.804924,110.8238754,0
2020-12-05 22:02,25.03860664,20.77274895,4382,37,143,399,417,47.57575989,12.91763306,13.65990925,13.65992641,13.65991783,88.31462097,102.6876373,103.0936356,103.1275711,103.1452103,0
2020-12-05 21:52,25.09222603,20.76786232,3726,17,146,387,411,45.15151596,13.18912697,13.94700336,13.94702148,13.9470129,90.17076111,104.8458633,105.2603912,105.2950363,105.3130493,0
2020-12-05 21:42,25.09222603,20.76786232,3883,42,155,394,406,49.39393997,13.30026722,14.06453037,14.06454849,14.06453991,90.9305954,105.7293625,106.1473846,106.1823273,106.2004852,0
2020-12-05 21:32,25.11635399,20.80059052,4067,29,158,391,407,46.0606041,12.31139469,13.01883507,13.01885223,13.01884365,84.16992188,97.86840057,98.25534058,98.28768158,98.30449677,0
2020-12-05 21:12,25.12171745,20.82713509,4172,42,167,396,400,47.57575989,12.11162186,12.80758381,12.80760002,12.80759144,82.80413055,96.28032684,96.66099548,96.69281006,96.70935059,0
2020-12-05 21:02,25.13244057,20.83178329,3752,19,164,390,400,46.0606041,12.49945164,13.2176981,13.21771526,13.21770668,85.45561981,99.36334229,99.75619507,99.78903198,99.80609894,0
2020-12-05 20:52,25.0895443,20.8241291,3962,31,152,400,401,46.0606041,12.9756937,13.72130585,13.72132397,13.72131443,88.71157074,103.1491852,103.5570145,103.591095,103.6088181,0
2020-12-05 20:42,25.0895443,20.85850716,3779,32,158,395,400,47.57575989,12.33280945,13.04148102,13.04149818,13.0414896,84.31632996,98.03864288,98.42625427,98.45865631,98.47549438,0
2020-12-05 20:32,25.03592491,20.87902069,4094,38,146,392,408,43.9393959,13.65950108,14.44440651,14.44442558,14.44441605,93.38658905,108.5850601,109.0143738,109.0502625,109.0689087,0
2020-12-05 20:22,25.01179695,20.87285995,3939,58,161,397,400,45.15151596,11.49691582,12.15755463,12.15757084,12.15756226,78.60153961,91.39376831,91.75511932,91.78531647,91.80101776,0
2020-12-05 20:12,24.92868614,20.84503937,3756,50,152,403,404,45.15151596,13.39944553,14.16940784,14.16942692,14.16941738,91.60865784,106.5177765,106.9389114,106.9741135,106.9924088,0
2020-12-05 20:02,24.84825706,20.73750877,4047,46,164,379,400,47.57575989,12.23382092,12.93680382,12.93682098,12.9368124,83.63957214,97.25173187,97.6362381,97.66838074,97.68508148,0
2020-12-05 19:52,24.83753395,20.62815666,3812,43,155,382,400,43.9393959,11.9654932,12.65305805,12.65307426,12.65306568,81.80508423,95.11869049,95.49475861,95.52619171,95.54253387,0
2020-12-05 19:42,24.79463768,20.59080887,4022,48,152,387,400,43.03030396,13.88225651,14.67996216,14.67998123,14.67997169,94.90951538,110.355835,110.7921524,110.8286209,110.8475723,0
2020-12-05 19:32,24.81876755,20.55946541,4021,31,129,384,400,47.87879181,12.61962795,13.34477997,13.34479713,13.34478855,86.27723694,100.3186722,100.7153015,100.7484589,100.765686,0
2020-12-05 19:22,24.86434364,20.54210854,4257,38,155,375,400,42.72727585,12.76473427,13.49822426,13.49824238,13.49823284,87.26928711,101.4721832,101.8733749,101.9069061,101.9243393,0
2020-12-05 19:12,24.89115334,20.5451355,4072,49,158,381,400,43.33333588,13.92900181,14.72939396,14.72941303,14.7294035,95.22910309,110.7274399,111.1652222,111.2018127,111.2208328,0
2020-12-05 19:02,24.90723991,20.53413773,3782,39,152,384,400,46.0606041,12.27009964,12.97516727,12.97518444,12.97517586,83.88760376,97.54013062,97.92578125,97.95800781,97.97476959,0
2020-12-05 18:52,24.92868614,20.51061821,3729,36,158,386,400,46.0606041,12.46271133,13.17884636,13.17886353,13.17885494,85.20443726,99.07128143,99.46297455,99.49571228,99.51273346,0
2020-12-05 18:42,24.94477272,20.49962234,4175,37,173,377,403,44.84848404,12.12794876,12.82484818,12.82486439,12.8248558,82.9157486,96.41011047,96.79129028,96.82315063,96.83971405,0
2020-12-05 18:32,24.96890068,20.48703194,3728,39,152,378,400,42.72727585,12.06476212,12.75802994,12.7580471,12.75803852,82.48375702,95.90781403,96.28701019,96.3187027,96.33517456,0
2020-12-05 18:22,25.01984024,20.4852829,3859,28,158,375,400,45.45454407,11.32600498,11.97682285,11.97683811,11.97683048,77.43305969,90.03512573,90.39109802,90.42085266,90.43631744,0
2020-12-05 18:12,25.00911522,20.48844719,3884,29,152,361,400,44.54545593,11.21553135,11.86000061,11.86001587,11.86000824,76.67778015,89.15692902,89.50942993,89.53888702,89.55420685,0
2020-12-05 18:02,25.05737305,20.51483727,3595,35,140,368,400,45.15151596,11.6499157,12.31934643,12.31936264,12.31935501,79.64756012,92.61003113,92.97618866,93.00679016,93.02269745,0
2020-12-05 17:52,25.08686447,20.55223465,3804,41,152,376,400,46.36363602,11.22616196,11.87124252,11.87125874,11.87125015,76.75045776,89.24143982,89.5942688,89.62376404,89.63909149,0
2020-12-05 17:42,25.08686447,20.56942368,4251,29,175,381,400,47.27272797,11.76921368,12.44549942,12.44551563,12.44550705,80.46316528,93.55838013,93.92828369,93.959198,93.97527313,0
2020-12-05 17:32,25.12171745,20.64117813,3883,29,155,375,400,46.0606041,10.91770172,11.5450573,11.54507256,11.54506493,74.64159393,86.78936005,87.13249969,87.16117859,87.17608643,0
2020-12-05 17:22,25.10026932,20.67251015,3857,33,146,376,400,48.78787994,11.10937595,11.74774551,11.74776077,11.74775314,75.95201874,88.31304932,88.66221619,88.69139862,88.70656586,0
2020-12-05 17:12,25.08686447,20.71787643,4199,34,161,376,400,43.03030396,10.85054111,11.47403717,11.47405243,11.4740448,74.18243408,86.25546265,86.59649658,86.625,86.63981628,0
2020-12-05 16:52,25.02788353,20.76653862,3937,43,149,387,400,42.72727585,11.45972919,12.11823082,12.11824703,12.11823845,78.34729767,91.09815979,91.45833588,91.48843384,91.50408936,0
2020-12-05 16:42,25.00107384,20.7822628,3754,33,167,380,400,42.42424393,11.99830723,12.68775654,12.68777275,12.68776512,82.02941895,95.37953949,95.75663757,95.7881546,95.80454254,0
2020-12-05 16:32,24.9152813,20.83102417,3967,46,146,394,406,44.84848404,11.86268806,12.5443449,12.54436111,12.54435349,81.10222626,94.30144501,94.67428589,94.70545197,94.72164917,0
2020-12-05 16:22,24.8884716,20.77799225,4126,38,155,400,400,44.24242401,12.27252388,12.97773075,12.97774792,12.97773933,83.9041748,97.55940247,97.94512177,97.97736359,97.99412537,0
2020-12-05 16:12,24.8053627,20.69234848,3576,39,155,386,415,40.60606003,11.48588562,12.14589024,12.14590645,12.14589882,78.52612305,91.30608368,91.66708374,91.697258,91.71294403,0
2020-12-05 16:02,24.72761345,20.60355568,4077,24,149,380,402,46.66667175,12.8125248,13.54876137,13.54877853,13.54876995,87.59602356,101.8520889,102.2547836,102.2884445,102.3059387,0
2020-12-05 15:53,24.73565674,20.56289482,4208,23,143,385,427,42.42424393,13.03175831,13.78059196,13.78061008,13.7806015,89.09487152,103.5948715,104.0044556,104.0386887,104.056488,0
2020-12-05 15:43,24.7142086,20.5098381,4076,16,164,393,441,43.9393959,11.25820351,11.90512562,11.90514088,11.90513325,76.96952057,89.49614716,89.84999084,89.87956238,89.89493561,0
2020-12-05 15:23,24.76782799,20.43306732,3891,24,152,397,451,44.54545593,12.24129391,12.94470692,12.94472313,12.94471455,83.6906662,97.31114197,97.6958847,97.7280426,97.74475861,0
2020-12-05 15:13,24.81876755,20.42350578,3943,16,190,408,471,42.72727585,11.58112812,12.24660587,12.24662209,12.2466135,79.17726898,92.06320953,92.42720032,92.45761871,92.47343445,0
2020-12-05 14:53,24.82681084,20.3281498,3811,9,134,405,497,48.48484802,10.6870718,11.30117416,11.30118942,11.30118179,73.06483459,84.95597839,85.29187012,85.31994629,85.33454132,0
2020-12-05 14:43,24.84557724,20.31558037,4047,39,158,417,512,42.42424393,10.61523628,11.22521114,11.2252264,11.22521877,72.57371521,84.38493347,84.71856689,84.74645233,84.76094818,0
2020-12-05 14:33,24.86434364,20.25925446,3679,27,134,411,494,45.15151596,9.884375572,10.45235443,10.45236778,10.45236111,67.57700348,78.57501984,78.88568115,78.91164398,78.92514038,0
2020-12-05 14:23,24.88579178,20.23886108,4152,27,155,411,511,44.24242401,10.18410015,10.77168465,10.77362442,10.77401161,69.62112427,80.95528412,81.27758026,81.30471802,81.31869507,0
2020-12-05 14:13,24.8884716,20.19978333,3652,27,152,416,510,45.15151596,9.711697578,10.26975346,10.26976681,10.26976013,66.3964386,77.20232391,77.50756073,77.53307343,77.54633331,0
2020-12-05 13:53,24.90723991,20.10595322,3783,25,143,422,520,42.42424393,9.843811035,10.40945816,10.40947247,10.40946484,67.29966736,78.25254822,78.56194305,78.58779907,78.60124207,0
2020-12-05 13:43,24.88579178,20.07789993,4623,27,146,415,525,42.72727585,9.50460434,10.05076027,10.05077362,10.05076694,64.98059845,75.55605316,75.8547821,75.87975311,75.89273071,0
2020-12-05 13:33,24.92868614,20.04805565,4045,16,137,418,521,43.9393959,9.299179077,9.83353138,9.833543777,9.833537102,63.57616043,73.92304993,74.21531677,74.23974609,74.25244141,0
2020-12-05 13:23,24.92332458,20.04807472,3808,8,152,417,529,41.21212006,9.235717773,9.766423225,9.766435623,9.766428947,63.14229202,73.41856384,73.70883942,73.73310089,73.74571228,0
2020-12-05 13:13,24.94209099,20.02769279,4176,14,152,412,517,46.0606041,9.15306282,9.679018974,9.679031372,9.679024696,62.57720184,72.76151276,73.04918671,73.07323456,73.08573151,0
2020-12-05 13:03,24.96622086,20.01198006,3991,14,161,419,513,46.0606041,9.681648254,10.23797703,10.23799038,10.2379837,66.19100189,76.96344757,77.26773834,77.29317474,77.30639648,0
2020-12-05 12:53,24.95817757,20.00107002,3991,9,143,427,538,45.15151596,9.551278114,10.10011578,10.10012913,10.10012245,65.29969025,75.92708588,76.22727966,76.25236511,76.26541138,0
2020-12-05 12:43,24.98498726,19.97284508,4017,19,155,420,528,44.54545593,9.869641304,10.4367733,10.43678665,10.43677998,67.47626495,78.45788574,78.76808929,78.79401398,78.80749512,0
2020-12-05 12:33,25.01179695,19.94305992,4306,19,137,427,536,42.42424393,8.885097504,9.398233414,9.400330544,9.400741577,60.73975754,70.62877655,70.91042328,70.93418884,70.94639587,0
2020-12-05 12:23,24.95281601,19.9260788,4516,19,155,426,543,43.63636398,9.07562542,9.597130775,9.597143173,9.597137451,62.04777527,72.1459198,72.4311676,72.45500946,72.4673996,0
2020-12-05 11:53,24.98498726,19.85251808,4200,17,129,444,586,45.45454407,8.977146149,9.492993355,9.493005753,9.493000031,61.37450409,71.36307526,71.64522552,71.66880798,71.68106842,0
2020-12-05 11:33,25.0627346,19.7975502,4462,13,146,434,600,45.15151596,9.092401505,9.614871025,9.614883423,9.614877701,62.16247177,72.27928162,72.56505585,72.58893585,72.60135651,0
2020-12-05 11:23,25.07882118,19.80061913,4435,15,149,440,594,44.54545593,10.22398567,10.81147861,10.81149292,10.81148529,69.8988266,81.27471924,81.59605408,81.62290955,81.63687134,0
2020-12-05 11:03,25.09222603,19.77244377,4277,7,155,445,581,46.36363602,9.668766975,10.2243557,10.22436905,10.22436237,66.10293579,76.86105347,77.16493988,77.19033813,77.20353699,0
2020-12-05 10:53,25.11635399,19.79111099,4276,4,152,438,588,46.36363602,9.584618568,10.13537216,10.13538551,10.13537884,65.52763367,76.19212341,76.49336243,76.51853943,76.53163147,0
2020-12-05 10:43,25.15925026,19.78939629,4171,10,152,439,589,42.12121582,9.002378464,9.519675255,9.519687653,9.519680977,61.5470047,71.56365204,71.84659576,71.87024689,71.88253784,0
2020-12-05 10:33,25.17265511,19.77059746,4354,12,161,440,586,42.12121582,10.23699093,10.8252306,10.8252449,10.82523823,69.98773956,81.37809753,81.69984436,81.72673798,81.74071503,0
2020-12-05 10:23,25.19410324,19.78927422,4564,10,158,444,581,41.51515198,8.9331007,9.446416855,9.446429253,9.446422577,61.07337189,71.01293945,71.29370117,71.31716919,71.32936859,0
2020-12-05 10:13,25.17265511,19.81278992,4012,15,149,442,581,43.63636398,9.4989748,10.04480743,10.04482079,10.04481411,64.94211578,75.51130676,75.80986023,75.83480835,75.84778595,0
2020-12-05 10:03,25.16729355,19.82374573,4301,11,131,440,571,43.9393959,9.733953476,10.40367985,10.49303818,10.51089573,66.31594086,77.2699585,77.67800903,77.72154999,77.73786163,0
2020-12-05 9:43,25.14048386,19.82071495,4300,3,146,453,598,43.63636398,9.865371704,10.43229103,10.43232536,10.43233204,67.44701385,78.42391968,78.73401642,78.75993347,78.77340698,0
2020-12-05 9:33,25.15120697,19.84411812,4879,16,143,436,592,43.9393959,8.970233917,9.485772133,9.485852242,9.485858917,61.32706451,71.30804443,71.59004974,71.6136322,71.62588501,0
2020-12-05 9:23,25.16461182,19.83156967,3830,22,134,430,583,43.03030396,9.312936783,9.848079681,9.848092079,9.848086357,63.67021942,74.0324173,74.32511902,74.34957886,74.36229706,0
2020-12-05 9:13,25.08686447,19.85372162,4618,26,149,441,574,44.84848404,8.966013908,9.481220245,9.481232643,9.481226921,61.29838943,71.27457428,71.5563736,71.57992554,71.59217072,0
2020-12-05 9:03,25.08686447,19.85372162,4121,21,143,442,571,44.24242401,8.531181335,9.022065163,9.02260685,9.022712708,58.32415771,67.81725311,68.08599854,68.10851288,68.12018585,0
2020-12-05 8:53,24.98498726,19.78688431,4673,32,134,437,557,44.54545593,8.59758091,9.091617584,9.091629028,9.091623306,58.77950668,68.3457489,68.6159668,68.6385498,68.65029144,0
2020-12-05 8:43,24.94477272,19.68232346,4360,17,146,425,545,43.33333588,8.644375801,9.141100883,9.141113281,9.141107559,59.0994339,68.71774292,68.98943329,69.01213837,69.02394867,0
2020-12-05 8:33,24.91796303,19.61365891,4098,17,143,420,567,43.63636398,9.62844944,10.18172169,10.18173504,10.18172836,65.82730103,76.54055023,76.84317017,76.86846924,76.88161469,0
2020-12-05 8:23,24.90455818,19.60433006,3678,17,140,416,553,46.0606041,8.999891281,9.517045021,9.517057419,9.517051697,61.53000259,71.54388428,71.82674408,71.85038757,71.86267853,0
2020-12-05 8:13,24.93404961,19.56515884,4518,15,140,420,545,44.24242401,9.226989746,9.757193565,9.757205963,9.757199287,63.08261871,73.34918213,73.63918304,73.66342163,73.67602539,0
2020-12-05 8:03,24.95281601,19.55571747,4043,7,123,421,561,43.33333588,8.911990166,9.424093246,9.424105644,9.424099922,60.92904663,70.84512329,71.12522125,71.14863586,71.16080475,0
2020-12-05 7:53,24.9796257,19.53218269,4699,16,164,422,534,40.90908813,9.115109444,9.638907433,9.638938904,9.638938904,62.31766891,72.4597702,72.74627686,72.77022552,72.7826767,0
2020-12-05 7:43,25.01447868,19.51643562,4278,8,158,426,540,43.03030396,9.135965347,9.660938263,9.660950661,9.660943985,62.46030426,72.62558746,72.91272736,72.93672943,72.94920349,0
2020-12-05 7:33,25.07077789,19.48498726,4252,0,146,421,539,40.90908813,9.37748909,9.916339874,9.916353226,9.91634655,64.11154175,74.54556274,74.84029388,74.8649292,74.87773132,0
2020-12-05 7:23,25.0895443,19.48804665,4513,14,134,425,541,46.96969986,8.865308762,9.374729156,9.374741554,9.374734879,60.6098938,70.47402954,70.75266266,70.77594757,70.78805542,0
2020-12-05 7:03,25.14048386,19.50974655,3987,12,173,427,531,45.45454407,8.68575573,9.213665962,9.23699379,9.241652489,59.32162476,69.01816559,69.31781006,69.34531403,69.35796356,0
2020-12-05 6:53,25.15120697,19.50971031,4354,5,155,414,524,43.9393959,8.754820824,9.260885239,9.263320923,9.263798714,59.84820557,69.59274292,69.87068176,69.89416504,69.90620422,0
2020-12-05 6:43,25.14852715,19.52065849,4616,13,149,412,540,45.15151596,9.1121912,9.831790924,9.990423203,10.02214336,61.88470078,72.2425766,72.71027374,72.76610565,72.78390503,0
2020-12-05 6:33,25.14316368,19.51755142,4118,9,170,413,545,46.36363602,8.752388,9.255319595,9.255331993,9.255325317,59.837883,69.57637024,69.85145569,69.87445068,69.88639832,0
2020-12-05 6:23,25.18337822,19.54241371,3830,18,158,427,538,41.21212006,9.220816612,9.750665665,9.750679016,9.75067234,63.04041672,73.30010986,73.58992004,73.61414337,73.62673187,0
2020-12-05 6:13,25.12975883,19.5175972,4146,17,155,408,521,43.9393959,9.009031296,9.686001778,9.814926147,9.840707779,61.25678253,71.45884705,71.88935852,71.93894196,71.95559692,0
2020-12-05 6:03,25.07882118,19.50527382,4199,18,152,409,520,44.84848404,9.323405266,9.859148979,9.859161377,9.859155655,63.74178696,74.1156311,74.40866089,74.43315125,74.4458847,0
2020-12-05 5:53,25.03056335,19.48668861,4647,21,155,412,517,43.9393959,8.662124634,9.159869194,9.159881592,9.15987587,59.2207756,68.85883331,69.13108063,69.15383148,69.16566467,0
2020-12-05 5:43,24.93404961,19.40888786,4150,21,161,402,498,40.60606003,8.754693985,9.257759094,9.257770538,9.257764816,59.85365295,69.5947113,69.86986542,69.89286804,69.9048233,0
2020-12-05 5:13,24.89115334,19.19337845,4152,20,134,395,475,44.84848404,9.488055229,10.03325939,10.03327274,10.03326607,64.86745453,75.42449951,75.72270203,75.74762726,75.76058197,0
2020-12-05 5:03,24.90455818,19.18239403,3809,17,149,387,478,42.72727585,10.00051785,10.81165028,11.00305557,11.04132557,67.87261963,79.26415253,79.79723358,79.86198425,79.88210297,0
2020-12-05 4:53,24.93672943,19.14634323,4465,19,152,385,487,43.9393959,9.940303802,10.51149559,10.51150894,10.51150227,67.95936584,79.01960754,79.33203125,79.35814667,79.37171936,0
2020-12-05 4:43,24.94477272,19.12287521,3938,23,149,382,473,43.03030396,9.650568008,10.20511055,10.2051239,10.20511723,65.97851563,76.71637726,77.01969147,77.04504395,77.05822754,0
2020-12-05 4:33,24.98498726,19.11023521,4175,27,146,386,465,40.30303192,9.149148941,9.674880028,9.674892426,9.67488575,62.55044174,72.73039246,73.01795197,73.04198456,73.05448151,0
2020-12-05 4:23,25.01447868,19.06950569,3832,20,158,383,451,44.24242401,9.469230652,10.0314188,10.04604816,10.04896355,64.70068359,75.25697327,75.57129669,75.59911346,75.61254883,0
2020-12-05 4:13,25.0439682,19.0537796,4461,20,149,377,455,46.0606041,9.320708275,9.856296539,9.856309891,9.856303215,63.72334671,74.09418488,74.38713074,74.41162109,74.42434692,0
2020-12-05 4:03,25.09222603,19.01767349,3752,23,129,372,449,44.24242401,9.546276093,10.0948267,10.09484005,10.09483337,65.26550293,75.88732147,76.18736267,76.21244049,76.2254715,0
2020-12-05 3:53,25.11367416,19.01760101,4066,22,149,383,439,41.81818008,10.33985424,10.9433794,10.95098114,10.95248699,70.67124176,82.18651581,82.52017975,82.54886627,82.56324005,0
2020-12-05 3:43,25.1351223,19.01752853,4353,25,140,382,456,43.63636398,9.868076324,10.43511772,10.43513203,10.43512535,67.46556854,78.44544983,78.75559998,78.78151703,78.79499817,0
2020-12-05 3:33,25.17801666,19.00800896,3986,31,140,374,443,46.0606041,9.873783112,10.55311775,10.64374542,10.66186047,67.26860809,78.37996674,78.79387665,78.83802795,78.85457611,0
